mass,luminosity,pressure,radius,temperature,opacity,density,energy_generation_rate,radiative_grad,adiabatic_grad,actual_grad,transport
6.270582388811643e+32,4.249032950520191e+34,8.381199422799037e+16,14590847966.83706,15243098.963268576,0.951200582061603,40.62324281940027,14.286484078035983,0.39465509438782215,0.4,0.39465509438782215,radiative
6.2745611844912186e+32,4.249604219590147e+34,8.378276251145862e+16,14594516061.950712,15241013.226431796,0.9513304846207242,40.61464483596223,14.272137887073196,0.39459006235678873,0.4,0.39459006235678873,radiative
6.278539980170795e+32,4.250174921041447e+34,8.375354164323811e+16,14598183109.812347,15238928.09984164,0.951460381663854,40.60604811554063,14.257812321016285,0.3945250996539892,0.4,0.3945250996539892,radiative
6.282518775850371e+32,4.250745055498202e+34,8.372433161595835e+16,14601849111.354086,15236843.582935104,0.9515902732074076,40.59745265763412,14.24350733415201,0.3944602061642396,0.4,0.3944602061642396,radiative
6.286497571529946e+32,4.251314623584035e+34,8.3695132422254e+16,14605514067.507677,15234759.675149508,0.9517201592678192,40.588858461741104,14.229222880897805,0.3943953817727128,0.4,0.3943953817727128,radiative
6.290476367209523e+32,4.251883625922081e+34,8.366594405476485e+16,14609177979.204498,15232676.375922477,0.9518500398615436,40.58026552735979,14.214958915801535,0.39433062636494026,0.4,0.39433062636494026,radiative
6.2944551628890984e+32,4.252452063134985e+34,8.363676650613586e+16,14612840847.375555,15230593.684691956,0.9519799150050519,40.57167385398814,14.200715393540982,0.3942659398268068,0.4,0.3942659398268068,radiative
6.298433958568674e+32,4.253019935844904e+34,8.360759976901714e+16,14616502672.951479,15228511.600896208,0.9521097847148363,40.56308344112394,14.18649226892349,0.3942013220445527,0.4,0.3942013220445527,radiative
6.3024127542482504e+32,4.253587244673511e+34,8.35784438360639e+16,14620163456.862534,15226430.123973802,0.9522396490074048,40.554494288264735,14.172289496885384,0.3941367729047698,0.4,0.3941367729047698,radiative
6.306391549927826e+32,4.2541539902419845e+34,8.354929869993659e+16,14623823200.038607,15224349.253363632,0.9523695078992866,40.54590639490786,14.158107032491733,0.3940722922944028,0.4,0.3940722922944028,radiative
6.310370345607402e+32,4.254720173171018e+34,8.352016435330072e+16,14627481903.409216,15222268.988504898,0.9524993614070288,40.53731976055045,14.143944830935776,0.39400788010074667,0.4,0.39400788010074667,radiative
6.314349141286978e+32,4.255285794080816e+34,8.349104078882698e+16,14631139567.903507,15220189.328837119,0.9526292095471969,40.52873438468942,14.129802847538638,0.39394353621144557,0.4,0.39394353621144557,radiative
6.318327936966554e+32,4.255850853591095e+34,8.346192799919118e+16,14634796194.450254,15218110.273800131,0.952759052336374,40.52015026682149,14.115681037748796,0.3938792605144916,0.4,0.3938792605144916,radiative
6.3223067326461295e+32,4.256415352321084e+34,8.343282597707434e+16,14638451783.977858,15216031.822834082,0.9528888897911628,40.51156740644312,14.101579357141745,0.3938150528982237,0.4,0.3938150528982237,radiative
6.326285528325706e+32,4.256979290889521e+34,8.340373471516254e+16,14642106337.41435,15213953.975379435,0.953018721928186,40.502985803050656,14.08749776141956,0.39375091325132777,0.4,0.39375091325132777,radiative
6.3302643240052815e+32,4.257542669914658e+34,8.33746542061471e+16,14645759855.687386,15211876.730876967,0.9531485487640823,40.494405456140164,14.073436206410443,0.39368684146283356,0.4,0.39368684146283356,radiative
6.334243119684857e+32,4.258105490014259e+34,8.334558444272443e+16,14649412339.724253,15209800.088767774,0.9532783703155099,40.485826365207544,14.059394648068306,0.39362283742211407,0.4,0.39362283742211407,radiative
6.3382219153644336e+32,4.258667751805599e+34,8.331652541759606e+16,14653063790.451864,15207724.048493262,0.9534081865991472,40.47724852974847,14.045373042472523,0.3935589010188855,0.4,0.3935589010188855,radiative
6.342200711044009e+32,4.259229455905463e+34,8.328747712346874e+16,14656714208.796762,15205648.609495156,0.9535379976316867,40.468671949258436,14.03137134582726,0.3934950321432039,0.4,0.3934950321432039,radiative
6.3461795067235856e+32,4.25979060293015e+34,8.32584395530543e+16,14660363595.685118,15203573.771215491,0.9536678034298447,40.46009662323274,14.017389514461298,0.39343123068546715,0.4,0.39343123068546715,radiative
6.350158302403161e+32,4.26035119349547e+34,8.322941269906978e+16,14664011952.042728,15201499.533096623,0.9537976040103515,40.45152255116646,14.00342750482747,0.3933674965364103,0.4,0.3933674965364103,radiative
6.354137098082737e+32,4.260911228216745e+34,8.320039655423731e+16,14667659278.795021,15199425.894581217,0.9539273993899587,40.442949732554496,13.989485273502401,0.39330382958710763,0.4,0.39330382958710763,radiative
6.358115893762313e+32,4.261470707708807e+34,8.31713911112842e+16,14671305576.867048,15197352.855112258,0.9540571895854354,40.43437816689156,13.975562777185859,0.393240229728969,0.4,0.393240229728969,radiative
6.362094689441889e+32,4.262029632586003e+34,8.314239636294288e+16,14674950847.183495,15195280.414133042,0.9541869746135694,40.42580785367216,13.96165997270068,0.3931766968537407,0.4,0.3931766968537407,radiative
6.366073485121465e+32,4.262588003462189e+34,8.311341230195094e+16,14678595090.66867,15193208.571087182,0.9543167544911652,40.4172387923906,13.947776816992151,0.39311323085350225,0.4,0.39311323085350225,radiative
6.370052280801041e+32,4.263145820950733e+34,8.308443892105115e+16,14682238308.246513,15191137.325418605,0.9544465292350471,40.40867098254101,13.933913267127663,0.3930498316206674,0.4,0.3930498316206674,radiative
6.374031076480617e+32,4.263703085664515e+34,8.305547621299136e+16,14685880500.84059,15189066.676571552,0.9545762988620597,40.40010442361736,13.920069280296289,0.39298649904798233,0.4,0.39298649904798233,radiative
6.3780098721601924e+32,4.264259798215927e+34,8.302652417052464e+16,14689521669.374096,15186996.623990582,0.9547060633890601,40.391539115113375,13.906244813808415,0.3929232330285221,0.4,0.3929232330285221,radiative
6.381988667839769e+32,4.264815959216874e+34,8.299758278640912e+16,14693161814.769854,15184927.167120567,0.9548358228329309,40.38297505652261,13.892439825095412,0.39286003345569503,0.4,0.39286003345569503,radiative
6.3859674635193444e+32,4.265371569278768e+34,8.296865205340816e+16,14696800937.950314,15182858.305406692,0.9549655772105662,40.37441224733849,13.87865427170912,0.392796900223235,0.4,0.392796900223235,radiative
6.38994625919892e+32,4.265926629012539e+34,8.293973196429024e+16,14700439039.837555,15180790.038294459,0.9550953265388838,40.36585068705419,13.864888111321472,0.39273383322520616,0.4,0.39273383322520616,radiative
6.3939250548784965e+32,4.266481139028624e+34,8.291082251182894e+16,14704076121.353287,15178722.365229687,0.9552250708348173,40.35729037516275,13.851141301724253,0.39267083235599776,0.4,0.39267083235599776,radiative
6.397903850558072e+32,4.267035099936975e+34,8.288192368880306e+16,14707712183.418842,15176655.285658503,0.9553548101153185,40.34873131115698,13.837413800828482,0.39260789751032554,0.4,0.39260789751032554,radiative
6.401882646237648e+32,4.267588512347052e+34,8.28530354879965e+16,14711347226.955183,15174588.79902736,0.9554845443973561,40.34017349452958,13.823705566664263,0.3925450285832278,0.4,0.3925450285832278,radiative
6.405861441917224e+32,4.26814137686783e+34,8.282415790219832e+16,14714981252.882904,15172522.904783012,0.9556142736979204,40.33161692477301,13.810016557380179,0.39248222547006906,0.4,0.39248222547006906,radiative
6.4098402375968e+32,4.2686936941077935e+34,8.279529092420272e+16,14718614262.122221,15170457.60237254,0.9557439980340171,40.323061601379585,13.796346731243037,0.3924194880665341,0.4,0.3924194880665341,radiative
6.4138190332763755e+32,4.269245464674941e+34,8.276643454680906e+16,14722246255.592985,15168392.891243333,0.9558737174226709,40.31450752384146,13.78269604663749,0.39235681626862956,0.4,0.39235681626862956,radiative
6.417797828955952e+32,4.26979668917678e+34,8.273758876282181e+16,14725877234.214668,15166328.770843098,0.9560034318809246,40.30595469165058,13.769064462065556,0.3922942099726818,0.4,0.3922942099726818,radiative
6.4217766246355276e+32,4.270347368220332e+34,8.270875356505066e+16,14729507198.906378,15164265.240619855,0.9561331414258387,40.29740310429875,13.755451936146377,0.3922316690753365,0.4,0.3922316690753365,radiative
6.425755420315103e+32,4.270897502412128e+34,8.267992894631038e+16,14733136150.586842,15162202.300021939,0.9562628460744929,40.28885276127761,13.741858427615709,0.39216919347355794,0.4,0.39216919347355794,radiative
6.42973421599468e+32,4.271447092358213e+34,8.26511148994209e+16,14736764090.174423,15160139.948498003,0.956392545843983,40.28030366207859,13.728283895325632,0.39210678306462576,0.4,0.39210678306462576,radiative
6.433713011674255e+32,4.271996138664143e+34,8.262231141720731e+16,14740391018.587107,15158078.185497012,0.9565222407514244,40.271755806192985,13.714728298244081,0.3920444377461368,0.4,0.3920444377461368,radiative
6.437691807353832e+32,4.272544641934985e+34,8.259351849249984e+16,14744016936.74251,15156017.010468245,0.9566519308139512,40.26320919311194,13.701191595454612,0.391982157416003,0.4,0.391982157416003,radiative
6.441670603033407e+32,4.273092602775317e+34,8.256473611813389e+16,14747641845.557878,15153956.422861297,0.9567816160487131,40.2546638223264,13.687673746155887,0.39191994197244895,0.4,0.39191994197244895,radiative
6.445649398712983e+32,4.27364002178923e+34,8.253596428694995e+16,14751265745.95008,15151896.422126079,0.9569112964728801,40.24611969332718,13.674174709661404,0.39185779131401266,0.4,0.39185779131401266,radiative
6.4496281943925594e+32,4.274186899580328e+34,8.250720299179371e+16,14754888638.835619,15149837.007712817,0.957040972103639,40.23757680560492,13.660694445399027,0.3917957053395435,0.4,0.3917957053395435,radiative
6.453606990072135e+32,4.274733236751724e+34,8.2478452225516e+16,14758510525.130623,15147778.179072049,0.9571706429581937,40.22903515865009,13.647232912910702,0.3917336839482016,0.4,0.3917336839482016,radiative
6.457585785751711e+32,4.275279033906043e+34,8.244971198097275e+16,14762131405.750845,15145719.93565463,0.9573003090537675,40.22049475195301,13.633790071852095,0.3916717270394564,0.4,0.3916717270394564,radiative
6.461564581431287e+32,4.275824291645423e+34,8.24209822510251e+16,14765751281.611673,15143662.276911734,0.9574299704076014,40.211955585003864,13.620365881992097,0.3916098345130868,0.4,0.3916098345130868,radiative
6.465543377110863e+32,4.276369010571514e+34,8.23922630285393e+16,14769370153.628119,15141605.20229484,0.9575596270369543,40.20341765729265,13.606960303212631,0.3915480062691786,0.4,0.3915480062691786,radiative
6.4695221727904385e+32,4.276913191285478e+34,8.236355430638675e+16,14772988022.71482,15139548.711255748,0.9576892789591022,40.194880968309235,13.593573295508127,0.3914862422081244,0.4,0.3914862422081244,radiative
6.473500968470015e+32,4.277456834387985e+34,8.2334856077444e+16,14776604889.786049,15137492.803246576,0.9578189261913397,40.18634551754334,13.580204818985315,0.39142454223062156,0.4,0.39142454223062156,radiative
6.4774797641495905e+32,4.277999940479221e+34,8.230616833459275e+16,14780220755.755701,15135437.477719752,0.957948568750979,40.17781130448449,13.566854833862719,0.39136290623767317,0.4,0.39136290623767317,radiative
6.481458559829166e+32,4.278542510158881e+34,8.227749107071986e+16,14783835621.5373,15133382.734128017,0.9580782066553496,40.16927832862213,13.55352330047039,0.391301334130585,0.4,0.391301334130585,radiative
6.4854373555087426e+32,4.279084544026173e+34,8.224882427871728e+16,14787449488.044,15131328.571924435,0.9582078399217986,40.16074658944549,13.540210179249527,0.39123982581096467,0.4,0.39123982581096467,radiative
6.489416151188318e+32,4.279626042679817e+34,8.222016795148219e+16,14791062356.188581,15129274.990562376,0.9583374685676929,40.15221608644371,13.526915430752055,0.3911783811807234,0.4,0.3911783811807234,radiative
6.493394946867894e+32,4.280167006718044e+34,8.219152208191686e+16,14794674226.883453,15127221.98949553,0.9584670926104144,40.14368681910575,13.513639015640386,0.3911170001420704,0.4,0.3911170001420704,radiative
6.49737374254747e+32,4.280707436738597e+34,8.216288666292872e+16,14798285101.040653,15125169.568177903,0.958596712067365,40.13515878692045,13.500380894686952,0.39105568259751616,0.4,0.39105568259751616,radiative
6.501352538227045e+32,4.281247333338729e+34,8.213426168743034e+16,14801894979.571844,15123117.726063812,0.9587263269559634,40.12663198937646,13.487141028773909,0.3909944284498688,0.4,0.3909944284498688,radiative
6.505331333906621e+32,4.281786697115209e+34,8.210564714833944e+16,14805503863.388323,15121066.462607889,0.9588559372936463,40.118106425962374,13.473919378892774,0.39093323760223475,0.4,0.39093323760223475,radiative
6.509310129586197e+32,4.282325528664313e+34,8.207704303857891e+16,14809111753.401007,15119015.777265083,0.9589855430978662,40.109582096166584,13.460715906144088,0.3908721099580155,0.4,0.3908721099580155,radiative
6.513288925265774e+32,4.28286382858183e+34,8.204844935107675e+16,14812718650.52045,15116965.669490658,0.9591151443860961,40.101058999477345,13.447530571736962,0.3908110454209091,0.4,0.3908110454209091,radiative
6.51726772094535e+32,4.283401597463063e+34,8.201986607876613e+16,14816324555.656826,15114916.138740191,0.9592447411758257,40.092537135382806,13.434363336988893,0.3907500438949087,0.4,0.3907500438949087,radiative
6.521246516624925e+32,4.283938835902823e+34,8.199129321458536e+16,14819929469.71994,15112867.184469579,0.9593743334845595,40.08401650337096,13.421214163325349,0.3906891052842986,0.4,0.3906891052842986,radiative
6.5252253123045e+32,4.284475544495438e+34,8.19627307514779e+16,14823533393.619228,15110818.806135025,0.9595039213298252,40.07549710292971,13.408083012279336,0.3906282294936594,0.4,0.3906282294936594,radiative
6.529204107984076e+32,4.285011723834741e+34,8.193417868239235e+16,14827136328.263752,15108771.003193054,0.9596335047291626,40.06697893354676,13.394969845491202,0.39056741642785997,0.4,0.39056741642785997,radiative
6.533182903663652e+32,4.285547374514083e+34,8.190563700028246e+16,14830738274.562199,15106723.775100505,0.9597630837001323,40.05846199470971,13.381874624708107,0.39050666599206163,0.4,0.39050666599206163,radiative
6.537161699343229e+32,4.286082497126321e+34,8.187710569810712e+16,14834339233.42289,15104677.121314527,0.9598926582603119,40.04994628590606,13.368797311783888,0.3904459780917151,0.4,0.3904459780917151,radiative
6.541140495022805e+32,4.286617092263829e+34,8.18485847688304e+16,14837939205.753767,15102631.041292591,0.9600222284272949,40.04143180662318,13.355737868678583,0.39038535263255936,0.4,0.39038535263255936,radiative
6.54511929070238e+32,4.287151160518489e+34,8.182007420542146e+16,14841538192.462408,15100585.534492478,0.9601517942186942,40.032918556348264,13.342696257458048,0.3903247895206216,0.4,0.3903247895206216,radiative
6.549098086381956e+32,4.287684702481695e+34,8.179157400085464e+16,14845136194.456013,15098540.600372287,0.9602813556521398,40.024406534568435,13.329672440293791,0.39026428866221574,0.4,0.39026428866221574,radiative
6.553076882061532e+32,4.288217718744355e+34,8.176308414810944e+16,14848733212.64141,15096496.238390427,0.9604109127452786,40.01589574077067,13.316666379462522,0.390203849963942,0.4,0.390203849963942,radiative
6.557055677741107e+32,4.288750209896888e+34,8.173460464017048e+16,14852329247.925064,15094452.448005628,0.9605404655157753,40.00738617444183,13.303678037345742,0.39014347333268484,0.4,0.39014347333268484,radiative
6.561034473420685e+32,4.2892821765292225e+34,8.170613547002752e+16,14855924301.213055,15092409.228676928,0.9606700139813114,39.99887783506866,13.290707376429573,0.39008315867561305,0.4,0.39008315867561305,radiative
6.56501326910026e+32,4.2898136192308e+34,8.167767663067552e+16,14859518373.4111,15090366.579863688,0.9607995581595877,39.9903707221378,13.277754359304332,0.3900229059001791,0.4,0.3900229059001791,radiative
6.568992064779836e+32,4.290344538590575e+34,8.164922811511453e+16,14863111465.42454,15088324.501025578,0.960929098068319,39.98186483513572,13.264818948664146,0.38996271491411594,0.4,0.38996271491411594,radiative
6.572970860459412e+32,4.290874935197013e+34,8.162078991634976e+16,14866703578.158346,15086282.991622586,0.9610586337252406,39.97336017354883,13.251901107306761,0.38990258562543934,0.4,0.38990258562543934,radiative
6.576949656138987e+32,4.29140480963809e+34,8.159236202739157e+16,14870294712.517117,15084242.051115012,0.961188165148104,39.964856736863425,13.239000798133043,0.3898425179424446,0.4,0.3898425179424446,radiative
6.580928451818564e+32,4.291934162501295e+34,8.156394444125547e+16,14873884869.40508,15082201.678963471,0.9613176923546772,39.95635452456566,13.226117984146804,0.3897825117737067,0.4,0.3897825117737067,radiative
6.58490724749814e+32,4.292462994373627e+34,8.153553715096214e+16,14877474049.72609,15080161.874628898,0.9614472153627485,39.9478535361416,13.213252628454377,0.3897225670280792,0.4,0.3897225670280792,radiative
6.588886043177716e+32,4.2929913058416e+34,8.150714014953738e+16,14881062254.383629,15078122.637572536,0.961576734190119,39.93935377107717,13.200404694264254,0.38966268361469264,0.4,0.38966268361469264,radiative
6.592864838857291e+32,4.293519097491235e+34,8.14787534300121e+16,14884649484.280807,15076083.96725595,0.9617062488546108,39.93085522885825,13.187574144886947,0.38960286144295386,0.4,0.38960286144295386,radiative
6.596843634536867e+32,4.294046369908069e+34,8.145037698542243e+16,14888235740.320364,15074045.863141011,0.9618357593740611,39.922357908970525,13.174760943734375,0.3895431004225466,0.4,0.3895431004225466,radiative
6.600822430216443e+32,4.294573123677149e+34,8.142201080880962e+16,14891821023.404669,15072008.324689912,0.9619652657663266,39.91386181089968,13.161965054319833,0.3894834004634292,0.4,0.3894834004634292,radiative
6.60480122589602e+32,4.295099359383033e+34,8.139365489322002e+16,14895405334.435715,15069971.35136516,0.9620947680492775,39.9053669341312,13.14918644025745,0.38942376147583174,0.4,0.38942376147583174,radiative
6.608780021575595e+32,4.295625077609793e+34,8.13653092317052e+16,14898988674.315125,15067934.942629574,0.9622242662408043,39.89687327815052,13.136425065261937,0.3893641833702601,0.4,0.3893641833702601,radiative
6.612758817255171e+32,4.296150278941008e+34,8.133697381732184e+16,14902571043.944149,15065899.09794629,0.9623537603588147,39.88838084244299,13.123680893148427,0.3893046660574911,0.4,0.3893046660574911,radiative
6.616737612934747e+32,4.296674963959775e+34,8.130864864313174e+16,14906152444.22367,15063863.816778759,0.9624832504212326,39.8798896264938,13.110953887831784,0.3892452094485727,0.4,0.3892452094485727,radiative
6.620716408614322e+32,4.297199133248699e+34,8.128033370220192e+16,14909732876.054192,15061829.098590745,0.9626127364459978,39.87139962978812,13.09824401332663,0.38918581345482256,0.4,0.38918581345482256,radiative
6.624695204293898e+32,4.297722787389896e+34,8.125202898760448e+16,14913312340.335854,15059794.94284633,0.9627422184510688,39.862910851810945,13.08555123374691,0.3891264779878284,0.4,0.3891264779878284,radiative
6.628673999973475e+32,4.298245926964996e+34,8.122373449241666e+16,14916890837.968418,15057761.349009905,0.9628716964544223,39.85442329204723,13.072875513305535,0.38906720295944724,0.4,0.38906720295944724,radiative
6.632652795653051e+32,4.298768552555137e+34,8.119545020972093e+16,14920468369.851273,15055728.316546187,0.9630011704740489,39.84593694998184,13.060216816314092,0.38900798828180166,0.4,0.38900798828180166,radiative
6.636631591332626e+32,4.299290664740975e+34,8.11671761326048e+16,14924044936.883442,15053695.844920194,0.9631306405279595,39.83745182509951,13.047575107182524,0.38894883386728324,0.4,0.38894883386728324,radiative
6.640610387012202e+32,4.299812264102672e+34,8.113891225416102e+16,14927620539.963573,15051663.93359727,0.9632601066341799,39.828967916884906,13.034950350418928,0.38888973962854806,0.4,0.38888973962854806,radiative
6.644589182691778e+32,4.300333351219904e+34,8.111065856748744e+16,14931195179.989939,15049632.582043068,0.9633895688107528,39.82048522482264,13.022342510629011,0.388830705478517,0.4,0.388830705478517,radiative
6.648567978371353e+32,4.300853926671859e+34,8.108241506568704e+16,14934768857.860447,15047601.789723558,0.9635190270757412,39.81200374839715,13.009751552515942,0.38877173133037674,0.4,0.38877173133037674,radiative
6.65254677405093e+32,4.301373991037236e+34,8.105418174186797e+16,14938341574.47263,15045571.556105023,0.9636484814472206,39.80352348709288,12.997177440880108,0.3887128170975754,0.4,0.3887128170975754,radiative
6.656525569730506e+32,4.301893544894245e+34,8.102595858914355e+16,14941913330.723642,15043541.880654065,0.9637779319432853,39.79504444039416,12.98462014061856,0.3886539626938241,0.4,0.3886539626938241,radiative
6.660504365410082e+32,4.302412588820608e+34,8.09977456006322e+16,14945484127.510279,15041512.762837596,0.9639073785820486,39.7865666077852,12.972079616725019,0.388595168033096,0.4,0.388595168033096,radiative
6.664483161089658e+32,4.302931123393561e+34,8.096954276945752e+16,14949053965.72895,15039484.202122847,0.9640368213816378,39.77808998875018,12.95955583428923,0.3885364330296248,0.4,0.3885364330296248,radiative
6.668461956769233e+32,4.303449149189849e+34,8.094135008874822e+16,14952622846.275705,15037456.197977358,0.9641662603601978,39.769614582773166,12.947048758496901,0.38847775759790326,0.4,0.38847775759790326,radiative
6.67244075244881e+32,4.30396666678573e+34,8.091316755163822e+16,14956190770.046215,15035428.749868993,0.9642956955358908,39.76114038933817,12.9345583546294,0.3884191416526838,0.4,0.3884191416526838,radiative
6.676419548128386e+32,4.304483676756973e+34,8.088499515126653e+16,14959757737.935778,15033401.857265921,0.9644251269268972,39.75266740792913,12.922084588063294,0.38836058510897736,0.4,0.38836058510897736,radiative
6.680398343807962e+32,4.305000179678858e+34,8.085683288077733e+16,14963323750.839325,15031375.519636635,0.9645545545514126,39.74419563802989,12.909627424270138,0.38830208788205156,0.4,0.38830208788205156,radiative
6.684377139487537e+32,4.30551617612618e+34,8.082868073331992e+16,14966888809.651413,15029349.736449936,0.964683978427648,39.73572507912423,12.897186828816166,0.3882436498874296,0.4,0.3882436498874296,radiative
6.688355935167113e+32,4.306031666673242e+34,8.08005387020488e+16,14970452915.266224,15027324.507174945,0.9648133985738349,39.72725573069584,12.884762767361998,0.38818527104089245,0.4,0.38818527104089245,radiative
6.692334730846689e+32,4.30654665189386e+34,8.077240678012357e+16,14974016068.577574,15025299.83128109,0.9649428150082191,39.71878759222838,12.87235520566235,0.3881269512584743,0.4,0.3881269512584743,radiative
6.696313526526266e+32,4.307061132361362e+34,8.074428496070896e+16,14977578270.478905,15023275.708238123,0.9650722277490633,39.71032066320541,12.859964109565643,0.38806869045646314,0.4,0.38806869045646314,radiative
6.700292322205841e+32,4.307575108648586e+34,8.071617323697494e+16,14981139521.86328,15021252.137516107,0.9652016368146484,39.701854943110426,12.847589445013929,0.3880104885514012,0.4,0.3880104885514012,radiative
6.704271117885417e+32,4.308088581327887e+34,8.068807160209653e+16,14984699823.6234,15019229.11858542,0.9653310422232705,39.69339043142686,12.83523117804229,0.3879523454600821,0.4,0.3879523454600821,radiative
6.708249913564993e+32,4.308601550971124e+34,8.065998004925392e+16,14988259176.65159,15017206.650916755,0.9654604439932433,39.684927127638105,12.822889274778742,0.38789426109955116,0.4,0.38789426109955116,radiative
6.712228709244568e+32,4.309114018149675e+34,8.063189857163248e+16,14991817581.839804,15015184.73398112,0.9655898421428968,39.676465031227444,12.810563701443971,0.38783623538710443,0.4,0.38783623538710443,radiative
6.716207504924144e+32,4.309625983434423e+34,8.06038271624227e+16,14995375040.07962,15013163.367249833,0.9657192366905778,39.668004141678125,12.798254424350874,0.3877782682402878,0.4,0.3877782682402878,radiative
6.720186300603721e+32,4.310137447395769e+34,8.057576581482021e+16,14998931552.262253,15011142.550194537,0.96584862765465,39.659544458473356,12.785961409904417,0.3877203595768959,0.4,0.3877203595768959,radiative
6.724165096283297e+32,4.31064841060362e+34,8.054771452202581e+16,15002487119.278536,15009122.282287184,0.9659780150534933,39.651085981096244,12.773684624601234,0.38766250931497154,0.4,0.38766250931497154,radiative
6.728143891962873e+32,4.3111588736274e+34,8.051967327724542e+16,15006041742.018934,15007102.56300004,0.9661073989055042,39.642628709029864,12.761424035029439,0.38760471737280483,0.4,0.38760471737280483,radiative
6.732122687642448e+32,4.31166883703604e+34,8.049164207369014e+16,15009595421.373543,15005083.391805686,0.9662367792290968,39.634172641757246,12.749179607868214,0.3875469836689335,0.4,0.3875469836689335,radiative
6.736101483322024e+32,4.312178301397985e+34,8.04636209045762e+16,15013148158.232082,15003064.768177021,0.9663661560427009,39.625717778761334,12.736951309887727,0.38748930812213955,0.4,0.38748930812213955,radiative
6.7400802790016e+32,4.312687267281193e+34,8.043560976312493e+16,15016699953.483906,15001046.691587256,0.9664955293647636,39.61726411952506,12.724739107948555,0.38743169065145117,0.4,0.38743169065145117,radiative
6.744059074681177e+32,4.313195735253132e+34,8.04076086425629e+16,15020250808.017988,14999029.16150992,0.9666248992137472,39.60881166353125,12.712542969001664,0.3873741311761394,0.4,0.3873741311761394,radiative
6.748037870360752e+32,4.31370370588078e+34,8.037961753612176e+16,15023800722.722935,14997012.17741885,0.9667542656081319,39.60036041026276,12.700362860087935,0.3873166296157201,0.4,0.3873166296157201,radiative
6.752016666040328e+32,4.314211179730631e+34,8.035163643703832e+16,15027349698.48698,14994995.738788208,0.9668836285664131,39.591910359202295,12.688198748338005,0.3872591858899503,0.4,0.3872591858899503,radiative
6.755995461719904e+32,4.314718157368686e+34,8.032366533855454e+16,15030897736.197989,14992979.845092462,0.9670129881071048,39.583461509832624,12.676050600971935,0.3872017999188301,0.4,0.3872017999188301,radiative
6.75997425739948e+32,4.315224639360462e+34,8.029570423391754e+16,15034444836.743448,14990964.4958064,0.9671423442487358,39.575013861636386,12.663918385298915,0.38714447162259996,0.4,0.38714447162259996,radiative
6.763953053079056e+32,4.3157306262709845e+34,8.026775311637955e+16,15037991001.010477,14988949.690405123,0.9672716970098515,39.56656741409622,12.651802068716993,0.38708720092174015,0.4,0.38708720092174015,radiative
6.767931848758632e+32,4.316236118664792e+34,8.0239811979198e+16,15041536229.885822,14986935.428364046,0.9674010464090143,39.55812216669471,12.639701618712827,0.38702998773697145,0.4,0.38702998773697145,radiative
6.771910644438208e+32,4.316741117105935e+34,8.021188081563542e+16,15045080524.255857,14984921.709158903,0.9675303924648023,39.54967811891441,12.627617002861346,0.3869728319892519,0.4,0.3869728319892519,radiative
6.775889440117783e+32,4.317245622157975e+34,8.01839596189595e+16,15048623885.006584,14982908.532265738,0.9676597351958102,39.5412352702378,12.615548188825517,0.3869157335997781,0.4,0.3869157335997781,radiative
6.779868235797359e+32,4.317749634383986e+34,8.01560483824431e+16,15052166313.023636,14980895.897160912,0.9677890746206509,39.53279362014738,12.603495144356032,0.38685869248998467,0.4,0.38685869248998467,radiative
6.783847031476935e+32,4.318253154346553e+34,8.012814709936418e+16,15055707809.192268,14978883.8033211,0.967918410757952,39.524353168125565,12.591457837291111,0.3868017085815414,0.4,0.3868017085815414,radiative
6.787825827156512e+32,4.318756182607773e+34,8.010025576300587e+16,15059248374.39737,14976872.250223294,0.9680477436263556,39.51591391365476,12.579436235556088,0.38674478179635324,0.4,0.38674478179635324,radiative
6.791804622836087e+32,4.319258719729253e+34,8.00723743666565e+16,15062788009.523455,14974861.2373448,0.9681770732445244,39.50747585621734,12.567430307163274,0.3866879120565614,0.4,0.3866879120565614,radiative
6.795783418515663e+32,4.3197607662721155e+34,8.004450290360944e+16,15066326715.454664,14972850.764163237,0.9683063996311343,39.49903899529562,12.555440020211643,0.38663109928454,0.4,0.38663109928454,radiative
6.799762214195239e+32,4.320262322796992e+34,8.00166413671633e+16,15069864493.074772,14970840.83015654,0.968435722804878,39.490603330371925,12.543465342886496,0.3865743434028966,0.4,0.3865743434028966,radiative
6.803741009874814e+32,4.3207633898640255e+34,7.99887897506218e+16,15073401343.267176,14968831.43480296,0.9685650427844659,39.48216886092853,12.531506243459255,0.3865176443344719,0.4,0.3865176443344719,radiative
6.80771980555439e+32,4.321263968032872e+34,7.996094804729376e+16,15076937266.914902,14966822.577581063,0.9686943595886223,39.473735586447674,12.519562690287119,0.38646100200233713,0.4,0.38646100200233713,radiative
6.811698601233967e+32,4.321764057862698e+34,7.993311625049323e+16,15080472264.900608,14964814.257969728,0.9688236732360904,39.46530350641158,12.507634651812992,0.3864044163297957,0.4,0.3864044163297957,radiative
6.815677396913543e+32,4.322263659912183e+34,7.990529435353938e+16,15084006338.106573,14962806.47544815,0.9689529837456282,39.456872620302455,12.49572209656494,0.38634788724038105,0.4,0.38634788724038105,radiative
6.819656192593119e+32,4.3227627747395165e+34,7.98774823497565e+16,15087539487.414711,14960799.229495838,0.969082291136009,39.448442927602485,12.483824993156063,0.3862914146578554,0.4,0.3862914146578554,radiative
